id,nombre,municipio_id
18766,LAS CUATRO CEIBAS,152
18767,LOS ENCINOS,152
18768,SAN MANUEL,152
18769,TOPÍLA DE GUADALUPE,152
18770,LAS CARRETAS,152
18771,EL JAGÜEY,152
18772,RANCHO NUEVO,152
18773,ISLA DEL BIGOTES,152
18774,EL PARAÍSO,152
18775,LOS TRES MORILLOS,152
18776,LAS PALMAS,152
18777,ALTO DEL SOMBRERO,152
18778,DOS ARBOLITOS,152
18779,EL PALMITO,152
18780,EL SACRIFICIO,152
18781,SAN ANTONIO,152
18782,LA CARRETA,152
18783,EL GRECO,152
18784,PASO TAMPACHICHIL,152
18785,LA ESPERANZA,152
18786,ESCALONES,152
18787,EL COLMILLO,152
18788,ENORME DISTANCIA,152
18789,QUINTA LOS RICARDI,152
18790,LAS PALMAS,152
18791,MORILLO DE PIEDRA,152
18792,QUINTA LUPITA,152
18793,SANTA ÁNGELA DE MERIDICI,152
18794,CASA BLANCA,152
18795,SANTO TOMÁS,152
18796,EL POTRILLO,152
18797,EL SACRIFICIO,152
18798,EL ENCANTO,152
18799,EL VENADITO,152
18800,LA CABAÑA,152
18801,EL CAPRICHO,152
18802,RANCHO RUISEÑOR,152
18803,QUINTAS SAN JAVIER,152
18804,TANCOCO,153
18805,AGUA SALADA,153
18806,AGUA ZARCA,153
18807,EL BAJÍO,153
18808,EL CAFETAL,153
18809,DOCTOR LICEAGA,153
18810,IGNACIO ZARAGOZA,153
18811,KILÓMETRO CUARENTA Y TRES,153
18812,CONGREGACIÓN LLANO DE ENMEDIO,153
18813,LLANO DE ENMEDIO,153
18814,LA MORA,153
18815,LA PIMIENTA,153
18816,SAN VICENTE,153
18817,SANTOS DEGOLLADO (SAN FRANCISCO),153
18818,TOTECO,153
18819,ZACAMIXTLE,153
18820,ADALBERTO TEJEDA,153
18821,LÁZARO CÁRDENAS,153
18822,SAN FRANCISCO,153
18823,CERRO LAS GRUTAS,153
18824,DOS MAS UNO,153
18825,EL SINAÍ (EL CARBÓN),153
18826,SAN ANTONIO,153
18827,LAS GEMELAS,153
18828,EL AGUAJE DEL TIGRE,153
18829,LA LEY,153
18830,BARRIO HUASTECO,153
18831,SORRENTO,153
18832,EL RINCÓN,153
18833,LOS CUATES,153
18834,DON EPITACIO,153
18835,FLORENTINO ARENAS,153
18836,LA PALMA,153
18837,PESOS VIEJOS,153
18838,CARMEN BONITA,153
18839,EL PEDREGAL,153
18840,LOS CUERVITOS,153
18841,EL ENCINAL,153
18842,LA MUJER DORMIDA,153
18843,EL HERRADERO,153
18844,LA HUASTECA,153
18845,LOS ÁLAMOS,153
18846,LAS TRES HUASTECAS,153
18847,SAN ANTONIO,153
18848,EL BRAMADERO,153
18849,LAS FLORES,153
18850,SAN ANTONIO,153
18851,LA LAJA,153
18852,LEONARDA MARTÍNEZ (EL CHORRO),153
18853,MI RANCHITO,153
18854,MOISÉS HERNÁNDEZ,153
18855,EL PALENQUE,153
18856,LAS PALMAS,153
18857,SANTA MARTHA,153
18858,SANTOS TOMÁS,153
18859,ALFONSO ANTONIO GERARDO,153
18860,NORADINO ROMÁN,153
18861,SAN CARLOS,153
18862,EL CHORRO,153
18863,TANTIMA,154
18864,BENITO JUÁREZ,154
18865,CUCHARAS (TERRERO),154
18866,SANTIAGO CHICONCILLO,154
18867,GUTIÉRREZ ZAMORA,154
18868,JOSÉ MARÍA MORELOS,154
18869,LA CEIBA OCAMPO,154
18870,LA PITAHAYA,154
18871,RANCHO ABAJO,154
18872,SAN ALFONSO,154
18873,NUEVO XÚCHITL,154
18874,SAN LORENZO,154
18875,SAN SEBASTIÁN,154
18876,TANQUIÁN,154
18877,VICENTE GUERRERO (PALO BLANCO),154
18878,EL ANONO CUCHARAS,154
18879,BUENAVISTA UNO,154
18880,BUENA VISTA,154
18881,BUENA VISTA,154
18882,EL CINCUENTA,154
18883,CUECILLOS,154
18884,EL COLORADO,154
18885,LA CORTÉS (SAN JOSÉ TEPETATE),154
18886,COYOL REAL,154
18887,CHICHIHUAL,154
18888,EL CHOTE,154
18889,LAS FLORES,154
18890,CARMONA Y VALLE (LAS GALLINAS),154
18891,EL HUMAL,154
18892,EL JACUBE,154
18893,EL TRES Y MEDIO,154
18894,LA LAJITA,154
18895,EL LIMÓN,154
18896,EL MEZQUITE (EL VARAL),154
18897,EL MIRADOR (EL MANGUITO),154
18898,EJIDO MONTE GRANDE,154
18899,EL NARANJAL,154
18900,LA PALMA,154
18901,PASO DEL GANADO,154
18902,PASTORÍA,154
18903,LA PUENTE,154
18904,PUERTA VIEJA,154
18905,LA REFORMA (LA NUEVA REFORMA),154
18906,RINCÓN DE LOS HUERTOS,154
18907,EL RÍO,154
18908,SAN ANDRÉS,154
18909,EL XÚCHITL VIEJO,154
18910,EL TECOMATE,154
18911,EL TECOMATITO,154
18912,TERRERO CUCHARAS,154
18913,TRES AGUAS,154
18914,VALENCIA,154
18915,EL VARAL,154
18916,NUEVO OCAMPO (CONGREGACIÓN DE OCAMPO),154
18917,EL ZAPOTAL,154
18918,LOS HIGUEROS,154
18919,RANCHO ALEGRE,154
18920,EL CORAZÓN,154
18921,LAS MARÍAS,154
18922,AGUA BUENA,154
18923,LOS ALTOS,154
18924,BERMÚDEZ,154
18925,LA CAPILLA,154
18926,SAN ANTONIO,154
18927,EL COYOTE,154
18928,EL CRUCERO (TERRERO),154
18929,EL DANZANTE,154
18930,ENTRADA A PUERTA VIEJA,154
18931,EL ESFUERZO,154
18932,LA ESPERANZA (KILÓMETRO 88),154
18933,LA ESPERANZA,154
18934,EL GUINEO,154
18935,CERRO DE AYAHUINT,154
18936,LA LOMA,154
18937,EL MEZQUITE,154
18938,EL MIRADOR,154
18939,NUEVO DÍA,154
18940,EL OJITE,154
18941,EL PALMAR,154
18942,EL PARALELO,154
18943,HACIENDA LA PITAHAYA,154
18944,PUNITETE,154
18945,QUEBRACHITA (EJIDO NUEVO SÚCHIL),154
18946,QUEBRACHITA,154
18947,EL SACRIFICIO (LOMA LA TERNERA),154
18948,LOS OLIVOS,154
18949,SAN JAVIER,154
18950,EL ZAPOTAL,154
18951,SAN JOSÉ Y SANTA TERESITA,154
18952,TECOMATE,154
18953,EJIDO LA PITAHAYA (EL CLAVO),154
18954,TRES HERMANOS,154
18955,RANCHO VIEJO,154
18956,PUNITETE,154
18957,EL CHOCOMILK,154
18958,EL ZAPOTE,154
18959,LA CASCADA (EL ASERRADERO),154
18960,EL ENCINAL,154
18961,JUAN DÍAZ,154
18962,FINCA LA LUPITA,154
18963,LOS PANCHOS,154
18964,LOMA BONITA,154
18965,SANTA ISABEL,154
18966,EL FARITO,154
18967,CALIFORNIA,154
18968,TRES HERMANOS,154
18969,NOÉ MELO ARBONA,154
18970,EMILIO SÁNCHEZ CUERVO,154
18971,ATANACIA PÉREZ,154
18972,EL CUATRO (CUATRO HERMANOS),154
18973,FELICIANO DEL ÁNGEL ESPINOZA (CUATRO HERMANOS),154
18974,EL ROSARIO,154
18975,LA FLOREÑA,154
18976,SANTA ROSA,154
18977,LA REFORMA,154
18978,LAS PALMAS (SAN JOSÉ TEPETATE),154
18979,MONTE ALTO (CONGREGACIÓN RANCHO ABAJO),154
18980,EL AGUACATE,154
18981,EL CHUCO,154
18982,EJIDO LAS FLORES,154
18983,EL JOBO,154
18984,KILÓMETRO NOVENTA Y CUATRO,154
18985,EL MINE,154
18986,LAS RANAS,154
18987,RANCHO POMOCA,154
18988,SANTA EMILIA,154
18989,RANCHO VIEJO,154
18990,SORIA,154
18991,LA CAMPANA,154
18992,EJIDO LA MESA,154
18993,EJIDO NUEVO SÚCHIL,154
18994,LAS FLORES,154
18995,LA MINA,154
18996,METROPOLITANA,154
18997,RANCHO ALEGRE,154
18998,QUEBRACHITA,154
18999,QUEBRACHITA LOTE DOS,154
19000,LA QUEBRACHITA,154
19001,RANCHO ARCADIA,154
19002,EL ANÍS,154
19003,DON FELIPE,154
19004,RANCHO ESCONDIDO,154
19005,LA JOYA,154
19006,LAS CRUCES,154
19007,LAS MARGARITAS,154
19008,LOS MANGOS,154
19009,RANCHO RUISEÑOR,154
19010,SAN LORENZO,154
19011,SAN SEBASTIÁN,154
19012,UNO Y MEDIO,154
19013,SAN RAMÓN,154
19014,EL TAMARINDO,154
19015,AMPLIACIÓN EJIDO VICENTE GUERRERO,154
19016,EL CAPITÁN,154
19017,ANACLETO HERNÁNDEZ CRUZ,154
19018,EL COMODÍN,154
19019,CRISÓGONO DEL ÁNGEL,154
19020,EL HIGO,154
19021,LOS ENCINOS (LA CORONA),154
19022,EL JAGÜEY,154
19023,NOÉ AVILÉS HERNÁNDEZ,154
19024,LAS VEGAS,154
19025,LA Y GRIEGA,154
19026,BATERIA TEPETATE,154
19027,ESTACIÓN DE MICROONDAS,154
19028,PATRICIO GONZALO,154
19029,SAN FELIPE,154
19030,LA ABUNDANCIA,154
19031,EL CIELO,154
19032,EL HUACHACAL,154
19033,LA PRADERA,154
19034,VÍCTOR DEL ÁNGEL CASADOS,154
19035,CHAPANTO [ASOCIACIÓN CIVIL],154
19036,LOS CUATES,154
19037,TANTOYUCA,155
19038,ACECECA,155
19039,CARDONAL,155
19040,CHIJOLAR GRANDE,155
19041,CHOTE ARRIBA,155
19042,EL LIMÓN,155
19043,MATA DEL TIGRE,155
19044,PECERO,155
19045,SABANA GRANDE,155
19046,SAN DIEGO,155
19047,SAN GABRIEL,155
19048,SANTA CLARA,155
19049,XILOXÚCHITL,155
19050,TAMETATE,155
19051,TECOMATE,155
19052,TEPATLÁN,155
19053,JOCUTLA,155
19054,EL AGUACATE,155
19055,EL AGUACATE,155
19056,LAS AGUJAS,155
19057,LOMA DE LA MOSCA,155
19058,AJOLOCO,155
19059,LOS AJOS ARRIBA,155
19060,EL AQUICHAL (LAJA SEGUNDA),155
19061,VICHICHEL,155
19062,SAN JUAN CHOPOPO,155
19063,BUENA VISTA,155
19064,BUENA VISTA,155
19065,BUENA VISTA,155
19066,CERRO LA CAMPANA,155
19067,EL CIRUELAR,155
19068,PALMA SOLA,155
19069,LA CALZADA,155
19070,CALLEJÓN SANTA CLARA,155
19071,EL CERRO,155
19072,CARRIZAL PRIMERO,155
19073,CARRIZAL SEGUNDO,155
19074,CHIJOLAR [ESCUELA],155
19075,CASAS VIEJAS,155
19076,EL AGUACATE,155
19077,PALMA SOLA,155
19078,CASITAS CHILA PÉREZ,155
19079,SAN ANTONIO PECERO,155
19080,CERRO SAN GABRIEL,155
19081,CERRO BOTICA,155
19082,EL LINDERO,155
19083,EL MIRADOR,155
19084,CERRO MIRADOR,155
19085,CIRUELAR AQUICHE,155
19086,EL PARABRISAS (EL CIRUELO),155
19087,CIRUELAR CHOTE,155
19088,COPOSO,155
19089,COYOLITOS,155
19090,CORRALILLO,155
19091,EL TERRERO,155
19092,CORNIZUELO,155
19093,LAS VÍBORAS,155
19094,ZAPOTAL MATA DEL TIGRE,155
19095,EL COYOL,155
19096,EL CARRIL,155
19097,COYOLES,155
19098,LAGARTOS,155
19099,CUCHARAS,155
19100,CUCHILLA CHICA,155
19101,CUCHILLA GRANDE,155
19102,CUESTA DEL TORO,155
19103,CUILOYO,155
19104,LA CHACA,155
19105,LA CHACA,155
19106,CHACUACO,155
19107,AQUICHAL,155
19108,EL CHIQUERO,155
19109,TIERRA BLANCA,155
19110,TRAPICHE,155
19111,DOS CAMINOS,155
19112,EJIDO CUAUHTÉMOC (CHILA CURTAZA),155
19113,EL ESCONDIDO,155
19114,LA ESPERANZA,155
19115,LA ESTANZUELA,155
19116,EL PADRE,155
19117,BELLA VISTA,155
19118,EL GALLO,155
19119,LA GARRAPATA SAN LORENZO,155
19120,GUAYABAL AQUICHE,155
19121,GUAYABO GRANDE,155
19122,GUAYABO CHICO,155
19123,GUAYAL MATA DEL TIGRE,155
19124,HUICHINAL CHILA PÉREZ,155
19125,GUAYALAR,155
19126,LA HIGUERA,155
19127,HUIZACHE LAJA,155
19128,HORCÓN CHOTE CHIJOLAR,155
19129,IZOTAL CARDONAL,155
19130,IXCANELCO,155
19131,IXTLE BLANCO,155
19132,EL JOBO AQUICHE,155
19133,LAS LAJITAS,155
19134,LA LIMA,155
19135,SANTA ROSA,155
19136,LOMA DEL AQUICHE,155
19137,LOMA DE LA CRUZ,155
19138,LA LOMITA,155
19139,LLANO ENMEDIO,155
19140,MAGUEY CHIJOLAR,155
19141,EL MAGUEY SABANA GRANDE,155
19142,EL MAGUEY AQUICHE,155
19143,MAGUEY SEGUNDO,155
19144,EL MAMEY,155
19145,EL MAMEY SAN GABRIEL,155
19146,EL MANANTIAL,155
19147,LOS MANANTIALES,155
19148,MANCORNADEROS PRIMERO,155
19149,MANCORNADEROS SEGUNDOS,155
19150,MANO DE LEÓN,155
19151,MAPÁN LAJA SEGUNDA,155
19152,EL MARISCAL,155
19153,MECAPALA,155
19154,LAS MESAS SAN GABRIEL (LAS MESAS),155
19155,MEZQUITAL CHILA PÉREZ,155
19156,EL MIRADOR,155
19157,MONEQUE,155
19158,MONTE GRANDE,155
19159,JACUBAL,155
19160,LA MORITA,155
19161,EL NOPAL,155
19162,MORALILLO,155
19163,LOS NARANJOS,155
19164,EL RINCÓN,155
19165,PALMAR AQUICHE PRIMERO,155
19166,NUEVO LAREDO,155
19167,EL OJITE (OJITE EL RODEO),155
19168,EL PABELLÓN,155
19169,PALMA ALTA,155
19170,EL SABINO,155
19171,PALMAR,155
19172,PALMA REDONDA,155
19173,PALMA REDONDA,155
19174,PALMA SOLITA,155
19175,EL JOBO,155
19176,PALMITO,155
19177,EL SABROSO UNO CRUCERO PALMITO,155
19178,PALO VERDE,155
19179,PALO SOLO,155
19180,PASTORÍA,155
19181,LA PAPATLA,155
19182,PAREDONES,155
19183,EL MIRADOR,155
19184,LA PEÑA,155
19185,PEZ MAYO,155
19186,PIEDRA DE CAL,155
19187,LA PIMIENTA,155
19188,PITAHAYA LAJA LA SEGUNDA,155
19189,PLACETAS,155
19190,EL PORVENIR CHOPOPO,155
19191,POTRERO PRIMERO,155
19192,POTRERO SEGUNDO,155
19193,POTRERO SAN GABRIEL,155
19194,POTRERO LARGO,155
19195,PUEBLITO,155
19196,RANCHO NUEVO,155
19197,RANCHO NUEVO,155
19198,RANCHO VIEJO,155
19199,RANCHO VIEJO,155
19200,EL REMANSO,155
19201,EL REPARTIDERO,155
19202,TERRERO TAMETATE,155
19203,LA RIBERA,155
19204,SOMBRERILLO,155
19205,SACA MANGO,155
19206,SAN ANTONIO,155
19207,SAN JERÓNIMO,155
19208,SAN JUAN CHIJOLAR,155
19209,SAN NICOLÁS,155
19210,EL CHOTE,155
19211,SAN MIGUEL CHOPOPO,155
19212,SAN SEBASTIÁN,155
19213,SANTA ANA,155
19214,SANTA ELENA,155
19215,SANTA MÓNICA,155
19216,SANTA RITA,155
19217,SANTA ROSITA,155
19218,LA SABINA,155
19219,TAMPATEL,155
19220,TANQUIÁN,155
19221,TANTIMITA ABAJO,155
19222,TANZAQUIL,155
19223,TAZAJERA,155
19224,TERRERO,155
19225,TETILLAS,155
19226,TIERRA BLANCA,155
19227,LA LIMA,155
19228,EL TIGRE,155
19229,TORTUGAS,155
19230,CHOTE CHIJOLAR,155
19231,EL TRONCONAL,155
19232,ZAPOTAL PRIMERO,155
19233,ZAPOTAL SEGUNDO,155
19234,ZAPOTAL SAN LORENZO,155
19235,EL NARANJAL,155
19236,LA TINAJA SAN GABRIEL,155
19237,MEZQUITE MATA DEL TIGRE,155
19238,EL JARDÍN,155
19239,EJIDO EMILIANO ZAPATA,155
19240,PALO DE ROSA,155
19241,ZAPOTAL,155
19242,CUATOTOTLA,155
19243,EJIDO INDEPENDENCIA NACIONAL,155
19244,EJIDO TECOMATE CHAPOPO,155
19245,LOMA ATRAVESADA,155
19246,ZAPOTAL,155
19247,EL NOVILLO (CHUPADERO),155
19248,PASO DEL LIMÓN,155
19249,TIJERAS,155
19250,LAS TROJES,155
19251,MARIANAS,155
19252,LA MORA,155
19253,PALMITAL SAN LORENZO,155
19254,LOMA ALTA,155
19255,CRUZ DE PALMA,155
19256,GUAYABAL,155
19257,EL CAMPO CHILA,155
19258,FALDE DAMAS,155
19259,NEGRITAL,155
19260,LOMA DE FRANCO,155
19261,LA ABUELITA,155
19262,EL AGUACATE,155
19263,LOS AJOS,155
19264,ALTA ROSA,155
19265,LAS AMÉRICAS,155
19266,ARROYO HONDO,155
19267,EL PADRE (LA BOMBA),155
19268,EL BRASILAR,155
19269,BUENA VISTA,155
19270,BUENOS AIRES,155
19271,CALABOZO,155
19272,CALLEJÓN,155
19273,EL CAMPANARIO,155
19274,RANCHO SILVIA,155
19275,CARIÑO,155
19276,CEBADILLA,155
19277,CERRO ACECECA,155
19278,CERRO ESTACIÓN,155
19279,LA CHACA,155
19280,EL CHAPARRAL,155
19281,EL CHIJOLITO,155
19282,CHOTE BAJO,155
19283,EL CIRUELO,155
19284,EL CLAVEL,155
19285,LAS CONCHITAS,155
19286,EL MAYITO (LA CONDESA),155
19287,EL CONQUE,155
19288,EL CONSTANTE,155
19289,EL COPAL,155
19290,COREA,155
19291,CORNIZUELOS,155
19292,CORRAL VIEJO,155
19293,COYOL,155
19294,EL COYOL,155
19295,LOS CUBES,155
19296,DOS CAMINOS,155
19297,LOS COMPADRES,155
19298,EL EDÉN,155
19299,ENTRADA A SAN NICOLÁS,155
19300,LA ESPERANZA,155
19301,LA ESPERANZA,155
19302,LA ESPERANZA,155
19303,EL ESTRIBO,155
19304,LA FLORIDA,155
19305,LA FORTUNA DOS M,155
19306,GUAYABAL GRANDE,155
19307,LA HERRADURA,155
19308,IXTLAR,155
19309,EL HORIZONTE,155
19310,HUIZACHAL,155
19311,JOPOY,155
19312,JUMAL,155
19313,EL ALAMBIQUE,155
19314,LOS LAURELES,155
19315,LA LIMA,155
19316,LA LIMONARIA,155
19317,EL LINDERO,155
19318,EL LINDERO,155
19319,LLANO GRANDE,155
19320,LOMA DEL GALLO,155
19321,LOMA EL ARPA,155
19322,LOMA LARGA,155
19323,LA LOMITA,155
19324,LAS MARAVILLAS,155
19325,LAS MARTAS,155
19326,LA MATA,155
19327,MECAPALA,155
19328,LA MESA,155
19329,EL MEZQUITE,155
19330,MONTE GRANDE,155
19331,RANCHO NUEVO SAN JOSÉ,155
19332,EL OCASO,155
19333,LOS OLIVOS,155
19334,LOS OLIVOS,155
19335,EL OREJÓN,155
19336,PALMAR ALTO,155
19337,PALMAR SEGUNDO,155
19338,EL PALMAR,155
19339,PALOS AZULES,155
19340,EL PASO,155
19341,PEDERNAL,155
19342,PÉNJAMO,155
19343,PENSADOR MEXICANO,155
19344,LA PIEDRA,155
19345,PIEDRAS NEGRAS,155
19346,LOS PINOS,155
19347,POR HACER,155
19348,LA PRESA,155
19349,LAPUENTE MATA DEL TIGRE,155
19350,LA NORIA,155
19351,LA REALIDAD,155
19352,LA REFORMA,155
19353,LAS ROSAS,155
19354,LA ROSITA,155
19355,SAN AGUSTÍN,155
19356,SAN ANTONIO,155
19357,SAN ARTURO,155
19358,SAN CARLOS,155
19359,SAN CLAUDIO,155
19360,SAN MARTÍN,155
19361,SAN MIGUEL,155
19362,SAN VENTURA,155
19363,SANTA CRISTINA,155
19364,SANTA CRUZ,155
19365,ZANJA MARÍA,155
19366,SANTA MIRNA,155
19367,SANTA RITA,155
19368,SANTA ROSITA,155
19369,LA SOLEDAD,155
19370,LA SOLEDAD,155
19371,LA SOLEDAD,155
19372,EL ESFUERZO (EL SUSPIRO),155
19373,TANTAVIL (REY DE OROS),155
19374,TANCHEL,155
19375,TANCHÚN,155
19376,TANTIMA ARRIBA,155
19377,TEPATLÁN CHICO,155
19378,CONDESA CHICA TEPEZQUINGO,155
19379,TERRERITO,155
19380,EL TERRERO,155
19381,TIANGUIS,155
19382,TIERRA COLORADA,155
19383,TORUNO,155
19384,TOTOTLA,155
19385,EL TOYOL,155
19386,TRES PALMAS,155
19387,VEGA ABAJO,155
19388,VEGA ARRIBA,155
19389,EL VERGEL,155
19390,ZAPOTE LARGO,155
19391,ZAPUPE,155
19392,ZOYOTITLA,155
19393,MAPÁN MATA DEL TIGRE,155
19394,EL RAMADERO,155
19395,MAGUEY PRIMERO,155
19396,LA PITAHAYA,155
19397,EL LIMÓN,155
19398,SAN FRANCISCO,155
19399,SAN JOSÉ,155
19400,GABY,155
19401,EL AMPARO,155
19402,EL LATIFUNDIO,155
19403,BUENOS AIRES,155
19404,EL PROGRESO,155
19405,EL CUETO,155
19406,FINCA LOLIS,155
19407,SANTA ELIA,155
19408,EL DÓLAR,155
19409,DOS CAMINOS,155
19410,CERRO JOCUTLA,155
19411,EL ALTO,155
19412,LA HERRADURA,155
19413,RENÉ SÁNCHEZ GÓMEZ,155
19414,EL GIRASOL,155
19415,RAMÓN PONCE,155
19416,LA GUADALUPE,155
19417,LA CHAQUITA,155
19418,EL PORVENIR,155
19419,ALTO MINCUINI,155
19420,EJIDO SIETE PALMAS,155
19421,LA SABANA (LA BRECHA),155
19422,ALTO LUCERO,155
19423,DOS CAMINOS EL LIMÓN,155
19424,LINDERO AGUACATE,155
19425,RICARDO PACHECO,155
19426,SANTA ELENA,155
19427,PARAJES,155
19428,REY DE OROS,155
19429,EL SACRIFICIO,155
19430,EL BLOCK,155
19431,LOMITAS,155
19432,MANANTIALES,155
19433,EL PORVENIR,155
19434,SANTA MAGDALENA,155
19435,LOS PORTALES,155
19436,MONTE GRANDE,155
19437,LA LIMONARIA,155
19438,PABLO MEJÍA,155
19439,SACRIFICIO,155
19440,EL RESORTE,155
19441,LA BRISA,155
19442,EL SAUCE,155
19443,EL OLVIDO,155
19444,LOMA ALTA,155
19445,EL DORADO,155
19446,EL ROSAL,155
19447,LA PROVIDENCIA,155
19448,LA CHUPARROSA,155
19449,EL ARBOLITO,155
19450,EL SACRIFICIO,155
19451,EL SUBE Y BAJA,155
19452,EL CALVARIO,155
19453,EL MILAGRO,155
19454,AURELIO HERRERA SOSA,155
19455,LOS CUATES,155
19456,LA MAGDALENA,155
19457,EL RECUERDO,155
19458,EL TECOMATE,155
19459,COLIMA,155
19460,EL VALDEZ,155
19461,EL CAPRICHO,155
19462,EL HIGUERON,155
19463,EL BLANCO,155
19464,SANTA CECILIA,155
19465,LOS PIMENTEROS,155
19466,EL ALTO (EL RETACHE),155
19467,LAS MESILLAS,155
19468,GARRAPATA DOS,155
19469,CERRO SAN ROMÁN,155
19470,EL LIMÓN,155
19471,LAS ÁNIMAS,155
19472,LA SOMBRILLA,155
19473,LAS CONCHITAS (LA ESPERANZA),155
19474,GUAYABAL SEGUNDA,155
19475,EL SACRIFICIO,155
19476,EL OJITAL,155
19477,LA PAPATLA (PIEDRAS CHINAS),155
19478,CHUPADERO,155
19479,EL REGIOMONTANO,155
19480,LOS TOCAYOS,155
19481,LA RIVERA,155
19482,SANTA ANITA,155
19483,EL PALADÍN,155
19484,SANTA TERESA,155
19485,LA PALMA,155
19486,LOS ARBOLITOS,155
19487,VISTA HERMOSA,155
19488,LA PROVIDENCIA,155
19489,SANTA LICA,155
19490,EL CAMPO,155
19491,SANTA FE,155
19492,EL TORITO,155
19493,JOSÉ PIER MELO,155
19494,ROBERTO SAN ROMÁN,155
19495,MARICELA CALDERÓN DE VERA,155
19496,CARLOS RUIZ GONZÁLEZ,155
19497,EL TULE,155
19498,ZAPOTAL,155
19499,HUIZACHE,155
19500,SERGIO HERRERA DEL ÁNGEL,155
19501,ERNESTO DEL ÁNGEL,155
19502,EL CHOTE,155
19503,PARADA LA LAJA,155
19504,SAN SIMÓN,155
19505,EL RODEO,155
19506,LA MULA,155
19507,EL SUJETO,155
19508,PALMARITO,155
19509,LA CAMPANA,155
19510,MARÍA LUISA,155
19511,EL RINCÓN,155
19512,CELAYA,155
19513,LA MATA,155
19514,FINCA UÑON,155
19515,VEREDAS,155
19516,LA CIMARRONA,155
19517,EL SACRIFICIO,155
19518,DOS DE BASTOS,155
19519,LAS CUMBRES,155
19520,EL DESFILADERO,155
19521,SAN JUAN,155
19522,EL ALAMBIQUE,155
19523,GUAYABAL MATA DEL TIGRE,155
19524,LAJITAS,155
19525,ZAPOTAL SEGUNDO,155
19526,RANCHO NUEVO CHIJOLAR,155
19527,LAS DELICIAS,155
19528,PALO LIMA,155
19529,EL HERRADERO,155
19530,CERRO DE LIMA,155
19531,EL COYOL,155
19532,MIGUEL PACHECO,155
19533,EL AZAR,155
19534,EL BAJÍO,155
19535,DOS ARROYOS,155
19536,LOS CEDROS,155
19537,LAS CLAVES,155
19538,EL COYOL,155
19539,EL CRUCERO,155
19540,LAS CUMBRES,155
19541,DOS HERMANOS,155
19542,EL EDÉN,155
19543,LA HERRADURA (MIGUEL PACHECO),155
19544,MALA ZANJA,155
19545,LA MATA,155
19546,EL OTATAL,155
19547,EL PARAÍSO (EL OTATAL),155
19548,LOS PERICOS,155
19549,SAN AGUSTÍN (PIEDRA CHINA),155
19550,EL PORQUÉ,155
19551,EL PULQUE,155
19552,RANCHO DE MIMÍ,155
19553,CINCO DE OROS,155
19554,RAYITO DE SOL,155
19555,LA REMUDA,155
19556,EL RENEGADO,155
19557,SABANA GRANDE,155
19558,SAN AGUSTÍN,155
19559,SAN GABRIEL,155
19560,SAN JUAN,155
19561,SANTA CATALINA,155
19562,SANTA ELY,155
19563,SANTA FE,155
19564,LAS PASTORAS,155
19565,EL TECOLOTE,155
19566,TERRERO,155
19567,TIERRA BLANCA,155
19568,TOPO CHICO,155
19569,TRES POTRILLOS,155
19570,TRONCONAL,155
19571,EL ZENIT,155
19572,LA CIÉNEGA,155
19573,EL CHOTAL,155
19574,EL PORVENIR,155
19575,RAMPLAZO,155
19576,PALMA REDONDA,155
19577,EL CHOTE,155
19578,FRACCIONAMIENTO DOS ARROYOS,155
19579,BUENA VISTA,155
19580,CANAIMA,155
19581,CERRO CHILA PÉREZ,155
19582,LA JOYA,155
19583,EL MILAGRO,155
19584,SAN JAVIER,155
19585,EL CHUBASCO PRIMERO,155
19586,LOMA LARGA,155
19587,EL CONSTANTE Y ANEXO (EL PARAÍSO),155
19588,LOS NARANJOS,155
19589,TIERRA BLANCA,155
19590,CHILA,155
19591,EL RECUERDO,155
19592,TAZAJERA SANTA CLARA,155
19593,ALTAMIRA,155
19594,EL ARBOLITO,155
19595,LOS CERRITOS,155
19596,EL CUBE,155
19597,EL EBANITO,155
19598,EL ESFUERZO,155
19599,LUIS MOLAR LOZANO,155
19600,MATA DE OTATE,155
19601,PASO DE PIEDRAS,155
19602,EL QUEBRACHE,155
19603,RAFAEL HERRERA,155
19604,EL RECUERDO,155
19605,EL REPASO,155
19606,SANTA FE,155
19607,SANTA MARTHA,155
19608,VISTA HERMOSA,155
19609,BODEGA SICAR,155
19610,EL CARRIZAL,155
19611,EL JOBO,155
19612,JUAN VERA,155
19613,JESÚS PACHECO HERNÁNDEZ,155
19614,JOAQUÍN JUÁREZ (LA CONDESA),155
19615,MIGUEL PACHECO,155
19616,LA PLATA,155
19617,RAÚL LINCE (TEPEZQUINGO),155
19618,LA REPRESA,155
19619,RUBEN FLORES MONTERRUBIO,155
19620,LA TINAJA,155
19621,CORRAL VIEJO LAJA PRIMERA,155
19622,LA FLORIDA,155
19623,LA UNIDAD,155
19624,EL GUAYABAL,155
19625,LOS GRINGOS,155
19626,LA PIEDRA,155
19627,LAS TRES HUASTECAS,155
19628,BELLA VISTA,155
19629,BUENOS AIRES,155
19630,EL ACUARIO,155
19631,EL GIRASOL,155
19632,EL INDIO,155
19633,EL LIMÓN,155
19634,EL MAGUEY,155
19635,EL NOPALITO,155
19636,EL PARAÍSO,155
19637,EL PRINCIPIO,155
19638,EL RETACHE,155
19639,EL TRIUNFO,155
19640,LA CASITA,155
19641,LA ESPERANZA,155
19642,LA PALMA,155
